station_id,name,elevation_m,latitude,longitude,state
SNOTEL:731_WY_SNTL,Sand Lake,3063.239990234375,41.46257019042969,-106.28106689453124,Wyoming
SNOTEL:732_WY_SNTL,Sandstone RS,2484.1201171875,41.11172103881836,-107.17060089111328,Wyoming
SNOTEL:733_OR_SNTL,Santiam Jct.,1139.9520263671875,44.43503189086914,-121.9450225830078,Oregon
SNOTEL:734_WA_SNTL,Sasse Ridge,1322.83203125,47.384849548339844,-121.063232421875,Washington
SNOTEL:735_ID_SNTL,Savage Pass,1886.7120361328125,46.4663314819336,-114.63333129882812,Idaho
SNOTEL:736_OR_SNTL,Schneider Meadows,1645.9200439453125,45.001068115234375,-117.16522216796876,Oregon
SNOTEL:738_ID_SNTL,Schweitzer Basin,1856.2320556640625,48.3742790222168,-116.63916778564452,Idaho
SNOTEL:739_CO_SNTL,Scotch Creek,2773.679931640625,37.64556121826172,-108.0078582763672,Colorado
SNOTEL:741_ID_SNTL,Sedgwick Peak,2392.679931640625,42.52497100830078,-111.95635223388672,Idaho
SNOTEL:742_UT_SNTL,Seeley Creek,3018.7392578125,39.31042098999024,-111.43296813964844,Utah
SNOTEL:743_OR_SNTL,Seine Creek,627.8880004882812,45.5268783569336,-123.29856872558594,Oregon
SNOTEL:744_NM_SNTL,Senorita Divide #2,2621.280029296875,36.00197982788086,-106.83348083496094,New Mexico
SNOTEL:745_OR_SNTL,Sevenmile Marsh,1737.3599853515625,42.69824981689453,-122.1416473388672,Oregon
SNOTEL:746_NV_SNTL,Seventysix Creek,2240.280029296875,41.73731994628906,-115.47215270996094,Nevada
SNOTEL:747_ID_SNTL,Shanghi Summit,1402.0799560546875,46.5660285949707,-115.74215698242188,Idaho
SNOTEL:748_WA_SNTL,Sheep Canyon,1216.1519775390625,46.1932487487793,-122.2539291381836,Washington
SNOTEL:749_ID_SNTL,Sheep Mtn.,2026.9200439453125,43.21030044555664,-111.68791961669922,Idaho
SNOTEL:751_WY_SNTL,Shell Creek,2919.98388671875,44.50011825561523,-107.4294662475586,Wyoming
SNOTEL:752_ID_SNTL,Sherwin,975.3599853515624,46.950279235839844,-116.3397216796875,Idaho
SNOTEL:754_MT_SNTL,Shower Falls,2468.8798828125,45.40124893188477,-110.95758056640624,Montana
SNOTEL:755_NM_SNTL,Signal Peak,2548.1279296875,32.92401123046875,-108.14537811279295,New Mexico
SNOTEL:756_OR_SNTL,Silver Creek,1749.552001953125,42.95615005493164,-121.18122863769531,Oregon
SNOTEL:757_NM_SNTL,Silver Creek Divide,2743.199951171875,33.37105941772461,-108.7061767578125,New Mexico
SNOTEL:761_ID_SNTL,Slug Creek Divide,2202.179931640625,42.56248092651367,-111.2979736328125,Idaho
SNOTEL:762_CO_SNTL,Slumgullion,3523.488037109375,37.99079895019531,-107.2032699584961,Colorado
SNOTEL:763_UT_SNTL,Smith  Morehouse,2325.9287109375,40.789310455322266,-111.0919189453125,Utah
SNOTEL:764_WY_SNTL,Snake River Station,2109.216064453125,44.13360977172852,-110.6691665649414,Wyoming
SNOTEL:765_WY_SNTL,Snider Basin,2456.68798828125,42.49489974975586,-110.5320281982422,Wyoming
SNOTEL:767_OR_SNTL,Snow Mountain,1898.904052734375,43.94884872436523,-119.54013061523438,Oregon
SNOTEL:770_ID_SNTL,Somsen Ranch,2072.639892578125,42.95275115966797,-111.3593292236328,Idaho
SNOTEL:771_CA_SNTL,Sonora Pass,2673.095947265625,38.31021118164063,-119.60030364990234,California
SNOTEL:773_CO_SNTL,South Colony,3291.840087890625,37.968109130859375,-105.53787231445312,Colorado
SNOTEL:777_WA_SNTL,Spirit Lake,1072.89599609375,46.261131286621094,-122.1772003173828,Washington
SNOTEL:778_CA_SNTL,Spratt Creek,1848.00244140625,38.6662712097168,-119.81741333007812,California
SNOTEL:779_WY_SNTL,Spring Creek Divide,2743.199951171875,42.52516174316406,-110.66148376464844,Wyoming
SNOTEL:780_CO_SNTL,Spud Mountain,3249.16796875,37.69866180419922,-107.77715301513672,Colorado
SNOTEL:781_MT_SNTL,Spur Park,2468.8798828125,46.77962112426758,-110.62165069580078,Montana
SNOTEL:782_ID_SNTL,Squaw Flat,1901.9520263671875,44.77090835571289,-116.248046875,Idaho
SNOTEL:784_CA_SNTL,Squaw Valley G.C.,2442.3623046875,39.18986129760742,-120.26576232910156,California
SNOTEL:786_WY_SNTL,St. Lawrence Alt,2627.3759765625,43.03313064575195,-109.17024993896484,Wyoming
SNOTEL:787_MT_SNTL,Stahl Peak,1837.9439697265625,48.90901947021485,-114.86298370361328,Montana
SNOTEL:790_UT_SNTL,Steel Creek Park,3096.158447265625,40.90861892700195,-110.50462341308594,Utah
SNOTEL:791_WA_SNTL,Stevens Pass,1203.9599609375,47.746070861816406,-121.09288024902344,Washington
SNOTEL:792_ID_SNTL,Stickney Mill,2264.6640625,43.86117172241211,-114.20902252197266,Idaho
SNOTEL:793_CO_SNTL,Stillwater Creek,2657.85595703125,40.22542953491211,-105.91976928710938,Colorado
SNOTEL:794_OR_SNTL,Strawberry,1758.696044921875,42.12586975097656,-120.83609771728516,Oregon
SNOTEL:795_UT_SNTL,Strawberry Divide,2475.890380859375,40.16482925415039,-111.20664978027344,Utah
SNOTEL:797_CO_SNTL,Stump Lakes,3413.760009765625,37.47621154785156,-107.63294982910156,Colorado
SNOTEL:798_WY_SNTL,Sucker Creek,2706.6240234375,44.72249984741211,-107.40032958984376,Wyoming
SNOTEL:801_OR_SNTL,Summit Lake,1709.927978515625,43.44906997680664,-122.13807678222656,Oregon
SNOTEL:803_ID_SNTL,Sunset,1688.592041015625,47.55545043945313,-115.82421875,Idaho
SNOTEL:804_WA_SNTL,Surprise Lakes,1307.592041015625,46.094970703125,-121.7634506225586,Washington
SNOTEL:805_ID_SNTL,Swede Peak,2328.672119140625,43.6259994506836,-113.9688720703125,Idaho
SNOTEL:806_WY_SNTL,Sylvan Lake,2566.416015625,44.477638244628906,-110.15650939941406,Wyoming
SNOTEL:809_CA_SNTL,Tahoe City Cross,2071.7255859375,39.1716194152832,-120.15361785888672,California
SNOTEL:810_OR_SNTL,Taylor Butte,1533.14404296875,42.691078186035156,-121.42591857910156,Oregon
SNOTEL:811_NV_SNTL,Taylor Canyon,1927.8599853515625,41.22869873046875,-116.029296875,Nevada
SNOTEL:812_OR_SNTL,Taylor Green,1749.552001953125,45.07706832885742,-117.55066680908205,Oregon
SNOTEL:814_UT_SNTL,Thaynes Canyon,2813.303955078125,40.62350082397461,-111.53321838378906,Utah
SNOTEL:815_OR_SNTL,Three Creeks Meadow,1734.31201171875,44.14424896240234,-121.64095306396484,Oregon
SNOTEL:816_WY_SNTL,Thumb Divide,2432.303955078125,44.36917114257813,-110.5771713256836,Wyoming
SNOTEL:817_WA_SNTL,Thunder Basin,1316.7359619140625,48.52753067016602,-120.989501953125,Washington
SNOTEL:818_WY_SNTL,Tie Creek,2093.97607421875,44.81243133544922,-107.41017150878906,Wyoming
SNOTEL:819_WY_SNTL,Timber Creek,2423.159912109375,44.02740097045898,-109.17878723144531,Wyoming
SNOTEL:820_UT_SNTL,Timpanogos Divide,2481.072021484375,40.42816925048828,-111.6163330078125,Utah
SNOTEL:822_WY_SNTL,Togwotee Pass,2919.98388671875,43.749019622802734,-110.05780029296876,Wyoming
SNOTEL:823_UT_SNTL,Tony Grove Lake,2582.875244140625,41.89833068847656,-111.62957000732422,Utah
SNOTEL:824_WA_SNTL,Touchet,1685.5439453125,46.11867904663086,-117.85050201416016,Washington
SNOTEL:825_CO_SNTL,Tower,3200.39990234375,40.53742980957031,-106.6768035888672,Colorado
SNOTEL:826_WY_SNTL,Townsend Creek,2651.760009765625,42.69525146484375,-108.89572143554688,Wyoming
SNOTEL:827_CO_SNTL,Trapper Lake,2956.56005859375,39.99884033203125,-107.23619842529295,Colorado
SNOTEL:830_ID_SNTL,Trinity Mtn.,2368.2958984375,43.6290283203125,-115.43817901611328,Idaho
SNOTEL:831_WY_SNTL,Triple Peak,2590.800048828125,42.76393127441406,-110.59140014648438,Wyoming
SNOTEL:832_WA_SNTL,Trough,1670.303955078125,47.23328018188477,-120.29412078857422,Washington
SNOTEL:833_UT_SNTL,Trout Creek,2901.08642578125,40.73899841308594,-109.67279815673828,Utah
SNOTEL:834_CA_SNTL,Truckee #2,1983.9432373046875,39.30086898803711,-120.18406677246094,California
SNOTEL:835_MT_SNTL,Twelvemile Creek,1706.8800048828125,46.14287185668945,-114.44754791259766,Montana
SNOTEL:837_WY_SNTL,Two Ocean Plateau,2816.35205078125,44.15177917480469,-110.22122192382812,Wyoming
SNOTEL:838_CO_SNTL,University Camp,3139.43994140625,40.03279113769531,-105.5761489868164,Colorado
SNOTEL:839_CO_SNTL,Upper Rio Grande,2865.1201171875,37.72193908691406,-107.26014709472656,Colorado
SNOTEL:840_CO_SNTL,Upper San Juan,3108.9599609375,37.48575973510742,-106.8353500366211,Colorado
SNOTEL:841_WA_SNTL,Upper Wheeler,1319.7840576171875,47.28733825683594,-120.37014770507812,Washington
SNOTEL:842_CO_SNTL,Vail Mountain,3139.43994140625,39.61676025390625,-106.38005828857422,Colorado
SNOTEL:844_UT_SNTL,Vernon Creek,2255.82470703125,39.936668395996094,-112.41477966308594,Utah
SNOTEL:845_ID_SNTL,Vienna Mine,2731.008056640625,43.79941940307617,-114.85272979736328,Idaho
SNOTEL:847_MT_SNTL,Waldron,1706.8800048828125,47.91997909545898,-112.7908706665039,Montana
SNOTEL:848_CA_SNTL,Ward Creek #3,2055.8759765625,39.13544845581055,-120.2186508178711,California
SNOTEL:849_NV_SNTL,Ward Mountain,2804.159912109375,39.13241958618164,-114.95574951171876,Nevada
SNOTEL:850_MT_SNTL,Warm Springs,2377.43994140625,46.273681640625,-113.16400146484376,Montana
SNOTEL:852_WY_SNTL,Webber Springs,2819.39990234375,41.15945816040039,-106.92713928222656,Wyoming
SNOTEL:854_NM_SNTL,Wesner Springs,3389.3759765625,35.77555847167969,-105.5425033569336,New Mexico
SNOTEL:855_ID_SNTL,West Branch,1694.68798828125,45.07220077514648,-116.45413208007812,Idaho
SNOTEL:857_CO_SNTL,Whiskey Ck,3115.055908203125,37.214111328125,-105.12245178222656,Colorado
SNOTEL:858_MT_SNTL,Whiskey Creek,2072.639892578125,44.61088180541992,-111.14997863769531,Montana
SNOTEL:859_WY_SNTL,Whiskey Park,2727.9599609375,41.002891540527344,-106.90847778320312,Wyoming
SNOTEL:861_AZ_SNTL,White Horse Lake,2188.464111328125,35.14202117919922,-112.1491470336914,Arizona
SNOTEL:862_MT_SNTL,White Mill,2651.760009765625,45.04574966430664,-109.9098663330078,Montana
SNOTEL:863_WA_SNTL,White Pass E.S.,1353.31201171875,46.64141845703125,-121.38153076171876,Washington
SNOTEL:864_UT_SNTL,White River #1,2633.77685546875,39.964500427246094,-110.98844909667969,Utah
SNOTEL:865_UT_SNTL,Widtsoe #3,2938.27197265625,37.83633041381836,-111.88162994384766,Utah
SNOTEL:868_WY_SNTL,Willow Creek,2462.783935546875,42.815128326416016,-110.83515167236328,Wyoming
SNOTEL:869_CO_SNTL,Willow Creek Pass,2907.7919921875,40.34703063964844,-106.09432983398438,Colorado
SNOTEL:871_ID_SNTL,Wilson Creek,2170.176025390625,42.01256942749024,-115.00277709960938,Idaho
SNOTEL:872_WY_SNTL,Windy Peak,2407.919921875,42.28020095825195,-105.57816314697266,Wyoming
SNOTEL:873_OR_SNTL,Wolf Creek,1716.0240478515625,45.06703186035156,-118.15191650390624,Oregon
SNOTEL:874_CO_SNTL,Wolf Creek Summit,3352.800048828125,37.47922134399414,-106.80169677734376,Colorado
SNOTEL:876_MT_SNTL,Wood Creek,1816.6080322265625,47.44847106933594,-112.81427764892578,Montana
SNOTEL:877_AZ_SNTL,Workman Creek,2103.1201171875,33.81241989135742,-110.91773223876952,Arizona
SNOTEL:878_WY_SNTL,Younts Peak,2545.080078125,43.9322509765625,-109.8177490234375,Wyoming
SNOTEL:895_ID_SNTL,Chocolate Gulch,1923.2879638671875,43.76850128173828,-114.41812133789062,Idaho
SNOTEL:896_UT_SNTL,Hardscrabble,2209.800048828125,40.86832809448242,-111.7186508178711,Utah
SNOTEL:897_WA_SNTL,Meadows Pass,984.5040283203124,47.283119201660156,-121.4719696044922,Washington
SNOTEL:899_WA_SNTL,Tinkham Creek,911.3519897460938,47.33198165893555,-121.4697494506836,Washington
SNOTEL:901_MT_SNTL,Stuart Mountain,2255.52001953125,46.99523162841797,-113.92664337158205,Montana
SNOTEL:902_AZ_SNTL,Beaver Head,2435.35205078125,33.69144058227539,-109.21656799316406,Arizona
SNOTEL:904_CO_SNTL,Columbus Basin,3287.26806640625,37.44147109985352,-108.02445220947266,Colorado
SNOTEL:905_CO_SNTL,Mancos,3048.0,37.43087005615234,-108.16954040527344,Colorado
SNOTEL:906_UT_SNTL,Dry Fork,2161.9462890625,40.565330505371094,-112.17343139648438,Utah
SNOTEL:907_UT_SNTL,Agua Canyon,2712.719970703125,37.52217102050781,-112.27117919921876,Utah
SNOTEL:909_WA_SNTL,Wells Creek,1228.343994140625,48.8661003112793,-121.78975677490234,Washington
SNOTEL:911_WA_SNTL,Rex River,1161.2879638671875,47.30218124389648,-121.60475158691406,Washington
SNOTEL:912_WA_SNTL,Skookum Creek,1008.8880004882812,47.68432998657226,-121.61006927490234,Washington
SNOTEL:913_CO_SNTL,Buffalo Park,2816.35205078125,40.22861099243164,-106.59528350830078,Colorado
SNOTEL:915_ID_SNTL,Schwartz Lake,2630.424072265625,44.8461799621582,-113.83731842041016,Idaho
SNOTEL:917_MT_SNTL,Rocky Boy,1432.56005859375,48.174781799316406,-109.64727783203124,Montana
SNOTEL:918_MT_SNTL,Garver Creek,1295.4000244140625,48.9752311706543,-115.81915283203124,Montana
SNOTEL:919_MT_SNTL,Daisy Peak,2316.47998046875,46.6685791015625,-110.3302230834961,Montana
SNOTEL:920_SD_SNTL,North Rapid Creek,1868.4239501953125,44.20616912841797,-103.78758239746094,South Dakota
SNOTEL:921_NM_SNTL,Elk Cabin,2502.407958984375,35.70429992675781,-105.80674743652344,New Mexico
SNOTEL:922_NM_SNTL,Santa Fe,3488.43603515625,35.76694107055664,-105.78333282470705,New Mexico
SNOTEL:923_WY_SNTL,Deer Park,2956.56005859375,42.59075927734375,-108.9027328491211,Wyoming
SNOTEL:924_MT_SNTL,West Yellowstone,2042.1600341796875,44.65866088867188,-111.09198760986328,Montana
SNOTEL:925_OR_SNTL,South Fork Bull Run,819.9119873046875,45.44575119018555,-122.03125,Oregon
SNOTEL:926_ID_SNTL,Smiley Mountain,2901.696044921875,43.72718048095703,-113.83402252197266,Idaho
SNOTEL:927_AZ_SNTL,Snowslide Canyon,2965.7041015625,35.34159851074219,-111.65058135986328,Arizona
SNOTEL:929_MT_SNTL,Sacajawea,1996.43994140625,45.87395095825195,-110.9278335571289,Montana
SNOTEL:930_MT_SNTL,Peterson Meadows,2194.56005859375,46.12588119506836,-113.30792236328124,Montana
SNOTEL:935_CO_SNTL,Jackwhacker Gulch,3340.60791015625,39.56666946411133,-105.8000030517578,Colorado
SNOTEL:936_CO_SNTL,Echo Lake,3230.8798828125,39.65626907348633,-105.59345245361328,Colorado
SNOTEL:937_CO_SNTL,Michigan Creek,3230.8798828125,39.435768127441406,-105.91078186035156,Colorado
SNOTEL:939_CO_SNTL,Rough And Tumble,3157.72802734375,39.03332901000977,-106.08332824707031,Colorado
SNOTEL:941_WA_SNTL,Mowich,963.1680297851562,46.92832946777344,-121.95231628417969,Washington
SNOTEL:942_WA_SNTL,Burnt Mountain,1271.0159912109375,47.04439926147461,-121.94032287597656,Washington
SNOTEL:945_OR_SNTL,Gerber Reservoir,1490.4720458984375,42.206199645996094,-121.1333999633789,Oregon
SNOTEL:972_UT_SNTL,Louis Meadow,2042.1600341796875,40.83032989501953,-111.76457214355469,Utah
SNOTEL:974_WA_SNTL,Waterhole,1527.0479736328125,47.94485092163086,-123.42594146728516,Washington
SNOTEL:975_WA_SNTL,Swamp Creek,1197.864013671875,48.57141876220703,-120.7826690673828,Washington
SNOTEL:978_ID_SNTL,Bogus Basin,1932.4320068359373,43.763771057128906,-116.09684753417969,Idaho
SNOTEL:981_MT_SNTL,Burnt Mtn,1792.2239990234375,45.2401008605957,-109.45960998535156,Montana
SNOTEL:982_WY_SNTL,Cole Canyon,1801.3680419921875,44.48632049560547,-104.41056823730469,Wyoming
SNOTEL:984_WA_SNTL,Spruce Springs,1737.3599853515625,46.18286895751953,-117.5415496826172,Washington
SNOTEL:988_ID_SNTL,Hidden Lake,1536.1920166015625,48.8936996459961,-116.75747680664062,Idaho
SNOTEL:989_ID_SNTL,Moscow Mountain,1432.56005859375,46.80500030517578,-116.85350036621094,Idaho
SNOTEL:990_WA_SNTL,Beaver Pass,1106.4239501953123,48.87929916381836,-121.25550079345705,Washington
SNOTEL:992_UT_SNTL,Bear River RS,2675.2294921875,40.88520050048828,-110.82769775390624,Utah
SNOTEL:998_WA_SNTL,Easy Pass,1606.2960205078125,48.85932922363281,-121.43894958496094,Washington
SNOTEL:999_WA_SNTL,Marten Ridge,1072.89599609375,48.76292037963867,-121.69822692871094,Washington
