,location,elevation_m,Lat,Long,state,Date,SWE,Region,Prev_SWE,Delta_SWE
SNOTEL:911_WA_SNTL,Rex River,1161.287964,47.30218124,-121.6047516,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:912_WA_SNTL,Skookum Creek,1008.888,47.68432999,-121.6100693,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:941_WA_SNTL,Mowich,963.1680298,46.92832947,-121.9523163,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:942_WA_SNTL,Burnt Mountain,1271.015991,47.04439926,-121.9403229,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:975_WA_SNTL,Swamp Creek,1197.864014,48.57141876,-120.7826691,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:990_WA_SNTL,Beaver Pass,1106.42395,48.87929916,-121.2555008,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:998_WA_SNTL,Easy Pass,1606.296021,48.85932922,-121.4389496,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:999_WA_SNTL,Marten Ridge,1072.895996,48.76292038,-121.6982269,Washington,9/24/2022,0,N_Cascade,0,0
SNOTEL:1099_UT_SNTL,Jones Corral,2971.495117,38.07125092,-112.1678772,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1148_UT_SNTL,Panguitch Lake RS,2545.080078,37.70463181,-112.6503677,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1149_UT_SNTL,Fish Lake Utah,2681.630371,38.50455093,-111.7669296,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1154_UT_SNTL,Brian Head,3059.887207,37.67993927,-112.8567429,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1156_UT_SNTL,Box Springs,2812.694336,38.49745941,-112.0077896,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1184_UT_SNTL,Gooseberry RS Up,2559.10083,38.78820038,-111.6889191,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1197_UT_SNTL,Yankee Reservoir,2649.321533,37.74797058,-112.7749481,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1215_UT_SNTL,Lasal Mountain-Lower,2677.05835,38.48167038,-109.2916412,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1216_UT_SNTL,Huntington Horse,2941.929688,39.61774063,-111.3057632,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1222_UT_SNTL,GBRC Meadows,3004.718506,39.30229187,-111.4538269,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1224_UT_SNTL,Mt Baldy,2902.915283,39.13647842,-111.5052719,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1226_UT_SNTL,Thistle Flat,2678.277588,39.23802948,-111.5199814,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1227_UT_SNTL,Upper Joes Valley,2620.060791,39.41550064,-111.2490997,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1228_UT_SNTL,Wrigley Creek,2842.869629,39.13233185,-111.3568497,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1236_UT_SNTL,Corral,2501.493652,39.65795135,-110.3790588,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1248_UT_SNTL,Suu Ranch,2453.639893,37.59711075,-112.9294891,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1249_UT_SNTL,Sunflower Flat,3053.486328,38.04800034,-111.3398132,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1261_UT_SNTL,Lonesome Beaver,2868.167969,38.06999969,-110.7724075,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1269_UT_SNTL,Mt Pennell,2806.90332,37.97792816,-110.7932968,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1278_UT_SNTL,Bobs Hollow,2840.431152,38.94569016,-112.1534882,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1280_UT_SNTL,Santaquin Meadows,2388.10791,39.92076111,-111.7180176,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:329_UT_SNTL,Beaver Dams,2435.352051,39.13682938,-111.5581284,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:339_UT_SNTL,Big Flat,3154.375244,38.30183029,-112.35672,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:348_UT_SNTL,Black Flat-U.M. Ck,2869.387207,38.67990112,-111.5976486,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:364_UT_SNTL,Box Creek,3003.194336,38.50809097,-112.0185623,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:390_UT_SNTL,Castle Valley,2928.213623,37.66098022,-112.7409286,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:399_UT_SNTL,Clear Creek #1,2735.580078,39.86671066,-111.2836304,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:444_UT_SNTL,Dills Camp,2812.694336,39.04553986,-111.46875,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:452_UT_SNTL,Donkey Reservoir,2986.735107,38.20840073,-111.4741211,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:475_UT_SNTL,Farnsworth Lake,2933.090332,38.77246094,-111.6766205,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:495_UT_SNTL,Gooseberry RS,2421.331299,38.80033875,-111.6833267,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:514_UT_SNTL,Harris Flat,2375.001709,37.48997116,-112.5760193,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:543_UT_SNTL,Indian Canyon,2795.320801,39.89165878,-110.7460403,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:572_UT_SNTL,Lasal Mountain,2919.374512,38.48226166,-109.2719803,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:593_UT_SNTL,Long Valley Jct,2275.332031,37.48756027,-112.5145798,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:612_UT_SNTL,Mammoth-Cottonwood,2654.503174,39.68338013,-111.3181763,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:621_UT_SNTL,Merchant Valley,2653.283936,38.30284882,-112.4363708,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:626_UT_SNTL,Midway Valley,2995.269531,37.56932831,-112.8384933,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:686_UT_SNTL,Payson R.S.,2451.811279,39.92975998,-111.6310883,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:691_UT_SNTL,Pickle Keg,2749.295898,39.01219177,-111.5825882,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:694_UT_SNTL,Pine Creek,2662.123291,38.8818512,-112.2491531,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:714_UT_SNTL,Red Pine Ridge,2739.54248,39.45196915,-111.2722092,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:742_UT_SNTL,Seeley Creek,3018.739258,39.31042099,-111.4329681,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:864_UT_SNTL,White River #1,2633.776855,39.96450043,-110.9884491,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:865_UT_SNTL,Widtsoe #3,2938.271973,37.83633041,-111.8816299,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:907_UT_SNTL,Agua Canyon,2712.719971,37.52217102,-112.2711792,Utah,9/24/2022,0,S_Wasatch,0,0
SNOTEL:1048_NM_SNTL,Mcknight Cabin,2816.352051,33.00812149,-107.869751,New Mexico,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1121_AZ_SNTL,Fort Valley,2240.280029,35.26805878,-111.7448578,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1127_AZ_SNTL,Nutrioso,2590.800049,33.89746857,-109.1551666,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1138_NM_SNTL,Navajo Whiskey Ck,2758.439941,36.17728043,-108.946907,New Mexico,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1139_AZ_SNTL,Chalender,2164.080078,35.26247025,-112.0623093,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1140_AZ_SNTL,Baker Butte Smt,2346.959961,34.45547104,-111.3827209,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1143_AZ_SNTL,Beaver Spring,2804.159912,36.32677841,-109.0571136,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1271_AZ_SNTL,Hawley Lake,2529.840088,33.97142029,-109.7652817,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:308_AZ_SNTL,Baker Butte,2225.040039,34.45660019,-111.4064331,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:416_AZ_SNTL,Coronado Trail,2560.320068,33.80392075,-109.1528168,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:486_NM_SNTL,Frisco Divide,2438.399902,33.73646164,-108.9450226,New Mexico,9/24/2022,0,SW_Mtns,0,0
SNOTEL:488_AZ_SNTL,Fry,2194.560059,35.07297134,-111.8437424,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:519_AZ_SNTL,Heber,2328.672119,34.31201935,-110.7543106,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:617_AZ_SNTL,Maverick Fork,2804.159912,33.92121124,-109.4588089,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:640_AZ_SNTL,Mormon Mountain,2286,34.94108963,-111.5184937,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:755_NM_SNTL,Signal Peak,2548.12793,32.92401123,-108.1453781,New Mexico,9/24/2022,0,SW_Mtns,0,0
SNOTEL:757_NM_SNTL,Silver Creek Divide,2743.199951,33.37105942,-108.7061768,New Mexico,9/24/2022,0,SW_Mtns,0,0
SNOTEL:861_AZ_SNTL,White Horse Lake,2188.464111,35.14202118,-112.149147,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:877_AZ_SNTL,Workman Creek,2103.120117,33.81241989,-110.9177322,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:902_AZ_SNTL,Beaver Head,2435.352051,33.69144058,-109.216568,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:927_AZ_SNTL,Snowslide Canyon,2965.704102,35.34159851,-111.6505814,Arizona,9/24/2022,0,SW_Mtns,0,0
SNOTEL:1043_WA_SNTL,Sentinel Butte,1426.463989,48.86132813,-118.3984299,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:1053_ID_SNTL,Myrtle Creek,1072.895996,48.72262955,-116.4631195,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:1144_MT_SNTL,Blacktail Mtn,1722.119995,47.98287964,-114.3543015,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:1159_WA_SNTL,Gold Axe Camp,1633.728027,48.95159912,-118.9863968,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:1256_WA_SNTL,Gold Mountain,1338.072021,48.18933868,-118.4559021,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:311_MT_SNTL,Banfield Mountain,1706.880005,48.57120132,-115.4457321,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:376_WA_SNTL,Bunchgrass Mdw,1524,48.6868782,-117.1763306,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:411_ID_SNTL,Cool Creek,1914.144043,46.76361084,-115.2952805,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:466_ID_SNTL,Elk Butte,1734.312012,46.83998108,-116.1223297,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:500_MT_SNTL,Grave Creek,1310.640015,48.91453171,-114.7666321,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:510_MT_SNTL,Hand Creek,1534.667969,48.30754089,-114.8407516,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:530_MT_SNTL,Hoodoo Basin,1844.040039,46.97510147,-115.0348969,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:535_ID_SNTL,Humboldt Gulch,1295.400024,47.53178024,-115.7764282,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:588_ID_SNTL,Lolo Pass,1597.151978,46.63447952,-114.580719,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:600_ID_SNTL,Lost Lake,1862.328003,47.08089828,-115.9604034,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:623_ID_SNTL,Mica Creek,1374.647949,47.15045166,-116.2664337,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:644_WA_SNTL,Moses Mtn,1527.047974,48.36162949,-119.0815887,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:645_ID_SNTL,Mosquito Ridge,1603.248047,48.05725861,-116.2305527,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:738_ID_SNTL,Schweitzer Basin,1856.232056,48.37427902,-116.6391678,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:752_ID_SNTL,Sherwin,975.3599854,46.95027924,-116.3397217,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:787_MT_SNTL,Stahl Peak,1837.94397,48.90901947,-114.8629837,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:803_ID_SNTL,Sunset,1688.592041,47.55545044,-115.8242188,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:824_WA_SNTL,Touchet,1685.543945,46.11867905,-117.850502,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:918_MT_SNTL,Garver Creek,1295.400024,48.97523117,-115.8191528,Montana,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:984_WA_SNTL,Spruce Springs,1737.359985,46.18286896,-117.5415497,Washington,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:988_ID_SNTL,Hidden Lake,1536.192017,48.89369965,-116.7574768,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:989_ID_SNTL,Moscow Mountain,1432.560059,46.80500031,-116.8535004,Idaho,9/24/2022,0,E_WA_N_Id_W_Mont,0,0
SNOTEL:1015_WY_SNTL,Sage Creek Basin,2392.679932,41.40100098,-107.2571716,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:1045_WY_SNTL,Crow Creek,2538.983887,41.22869873,-105.382782,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:1046_WY_SNTL,Cinnabar Park,2918.155273,41.23836899,-106.2309494,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:1119_WY_SNTL,Blackhall Mtn,2993.135986,41.05615997,-106.7138367,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:1196_WY_SNTL,Med Bow,3200.399902,41.37833023,-106.3468094,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:317_WY_SNTL,Battle Mountain,2267.711914,41.05413055,-107.2660904,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:389_WY_SNTL,Casper Mtn.,2407.919922,42.73389053,-106.3186111,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:449_WY_SNTL,Divide Peak,2706.624023,41.30398178,-107.1524124,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:571_WY_SNTL,Laprele Creek,2552.699951,42.43582916,-105.8608322,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:673_WY_SNTL,Old Battle,3048,41.15396881,-106.969368,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:731_WY_SNTL,Sand Lake,3063.23999,41.46257019,-106.2810669,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:732_WY_SNTL,Sandstone RS,2484.120117,41.11172104,-107.1706009,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:852_WY_SNTL,Webber Springs,2819.399902,41.15945816,-106.9271393,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:859_WY_SNTL,Whiskey Park,2727.959961,41.00289154,-106.9084778,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:872_WY_SNTL,Windy Peak,2407.919922,42.28020096,-105.5781631,Wyoming,9/24/2022,0,S_Wyoming,0,0
SNOTEL:1005_CO_SNTL,Ute Creek,3246.120117,37.61497116,-105.3732681,Colorado,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1017_NM_SNTL,Vacas Locas,2836.46875,36.02634811,-106.8136215,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1168_NM_SNTL,Taos Powderhorn,3370.173584,36.58203125,-105.4561081,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1169_NM_SNTL,Shuree,3078.47998,36.78778076,-105.2399902,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1170_NM_SNTL,Palo,2849.879883,36.4084816,-105.3306274,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1172_NM_SNTL,San Antonio Sink,2773.679932,36.86220169,-106.2250214,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1254_NM_SNTL,Rio Santa Barbara,3250.387207,36.07191849,-105.6294708,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:303_CO_SNTL,Apishapa,3048,37.33061981,-105.0674896,Colorado,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:316_NM_SNTL,Bateman,2834.639893,36.51216125,-106.3212891,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:430_CO_SNTL,Culebra #2,3200.399902,37.20944977,-105.1995926,Colorado,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:491_NM_SNTL,Gallegos Peak,2987.040039,36.19446182,-105.5579529,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:532_NM_SNTL,Hopewell,3048,36.71630859,-106.2634811,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:665_NM_SNTL,North Costilla,3230.879883,36.99377823,-105.2596283,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:708_NM_SNTL,Quemazon,2895.600098,35.92243958,-106.3920288,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:715_NM_SNTL,Red River Pass #2,3002.280029,36.69924927,-105.3412476,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:744_NM_SNTL,Senorita Divide #2,2621.280029,36.00197983,-106.8334808,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:773_CO_SNTL,South Colony,3291.840088,37.96810913,-105.5378723,Colorado,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:854_NM_SNTL,Wesner Springs,3389.375977,35.77555847,-105.5425034,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:857_CO_SNTL,Whiskey Ck,3115.055908,37.21411133,-105.1224518,Colorado,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:921_NM_SNTL,Elk Cabin,2502.407959,35.70429993,-105.8067474,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:922_NM_SNTL,Santa Fe,3488.436035,35.76694107,-105.7833328,New Mexico,9/24/2022,0,SE_Co_Rockies,0,0
SNOTEL:1016_ID_SNTL,Long Valley,1490.472046,44.78834915,-116.0887833,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:1286_MT_SNTL,Slagamelt Lakes,2627.375977,45.36526108,-113.718338,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:1287_MT_SNTL,Mom Creek,2682.23999,44.77664948,-113.1224518,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:306_ID_SNTL,Atlanta Summit,2310.384033,43.75690079,-115.2390671,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:312_ID_SNTL,Banner Summit,2145.791992,44.30342102,-115.2344666,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:313_MT_SNTL,Barker Lakes,2514.600098,46.09712982,-113.1303787,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:319_ID_SNTL,Bear Basin,1630.680054,44.95222092,-116.1429291,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:320_ID_SNTL,Bear Canyon,2407.919922,43.74367142,-113.937973,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:338_ID_SNTL,Big Creek Summit,1999.488037,44.62620926,-115.7956085,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:349_MT_SNTL,Black Pine,2197.60791,46.41400146,-113.4309464,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:355_MT_SNTL,Bloody Dick,2316.47998,45.16506958,-113.5009918,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:370_ID_SNTL,Brundage Reservoir,1905,45.04315186,-116.1325302,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:381_MT_SNTL,Calvert Creek,1959.864014,45.88380051,-113.325531,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:410_MT_SNTL,Combination,1706.880005,46.46522903,-113.3935776,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:423_ID_SNTL,Cozy Cove,1645.920044,44.28845978,-115.6550827,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:433_MT_SNTL,Daly Creek,1761.744019,46.18367004,-113.853302,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:436_MT_SNTL,Darkhorse Lake,2726.436035,45.17367172,-113.5844803,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:439_ID_SNTL,Deadwood Summit,2090.927979,44.54513931,-115.563797,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:450_ID_SNTL,Dollarhide Summit,2566.416016,43.60250092,-114.6741714,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:489_ID_SNTL,Galena,2276.855957,43.87722015,-114.6725006,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:490_ID_SNTL,Galena Summit,2676.144043,43.87496948,-114.7136307,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:520_ID_SNTL,Hemlock Butte,1770.887939,46.48110962,-115.6336136,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:524_ID_SNTL,Hilts Creek,2438.399902,44.01897049,-113.4722977,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:550_ID_SNTL,Jackson Peak,2154.936035,44.05091858,-115.443222,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:576_MT_SNTL,Lemhi Ridge,2468.879883,44.99380112,-113.4439926,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:620_ID_SNTL,Meadow Lake,2788.919922,44.43655014,-113.3181534,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:627_ID_SNTL,Mill Creek Summit,2682.23999,44.47211838,-114.4899216,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:637_ID_SNTL,Mores Creek Summit,1859.280029,43.93199921,-115.6658783,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:650_ID_SNTL,Mountain Meadows,1926.33606,45.69694138,-115.2297211,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:662_MT_SNTL,Nez Perce Camp,1722.119995,45.73107147,-114.480751,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:704_ID_SNTL,Prairie,1463.040039,43.50513077,-115.572998,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:727_MT_SNTL,Saddle Mtn.,2420.112061,45.69258881,-113.968277,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:735_ID_SNTL,Savage Pass,1886.712036,46.46633148,-114.6333313,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:747_ID_SNTL,Shanghi Summit,1402.079956,46.56602859,-115.742157,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:782_ID_SNTL,Squaw Flat,1901.952026,44.77090836,-116.2480469,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:792_ID_SNTL,Stickney Mill,2264.664063,43.86117172,-114.2090225,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:805_ID_SNTL,Swede Peak,2328.672119,43.62599945,-113.9688721,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:830_ID_SNTL,Trinity Mtn.,2368.295898,43.62902832,-115.438179,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:835_MT_SNTL,Twelvemile Creek,1706.880005,46.14287186,-114.4475479,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:845_ID_SNTL,Vienna Mine,2731.008057,43.7994194,-114.8527298,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:850_MT_SNTL,Warm Springs,2377.439941,46.27368164,-113.1640015,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:895_ID_SNTL,Chocolate Gulch,1923.287964,43.76850128,-114.4181213,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:915_ID_SNTL,Schwartz Lake,2630.424072,44.84617996,-113.8373184,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:926_ID_SNTL,Smiley Mountain,2901.696045,43.72718048,-113.8340225,Idaho,9/24/2022,0,Sawtooth,0,0
SNOTEL:930_MT_SNTL,Peterson Meadows,2194.560059,46.1258812,-113.3079224,Montana,9/24/2022,0,Sawtooth,0,0
SNOTEL:978_ID_SNTL,Bogus Basin,1932.432007,43.76377106,-116.0968475,Idaho,9/24/2022,0,Sawtooth,0,0
CDEC:BFL,Big Flat,1554.48,41.077599,-122.94223,California,9/24/2022,0,Ca_Coast,0,0
CDEC:BNK,Bonanza King,1965.96,41.083118,-122.631271,California,9/24/2022,0,Ca_Coast,0,0
CDEC:PET,Peterson Flat,2179.32,41.302219,-122.527779,California,9/24/2022,0,Ca_Coast,0,0
CDEC:RRM,Red Rock Mountain,2042.16,41.023621,-122.886627,California,9/24/2022,0,Ca_Coast,0,0
CDEC:SCT,Scott Mountain,1798.32,41.272202,-122.719482,California,9/24/2022,0,Ca_Coast,0,0
CDEC:SHM,Shimmy Lake,1950.72,41.005299,-122.801598,California,9/24/2022,0,Ca_Coast,0,0
SNOTEL:1079_OR_SNTL,Milk Shakes,1700.784058,45.98210144,-117.9488297,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:1129_WA_SNTL,Indian Rock,1633.728027,45.99076843,-120.8076706,Washington,9/24/2022,0,E_Or,0,0
SNOTEL:1231_WA_SNTL,Satus Pass,1207.008057,45.98796844,-120.6773376,Washington,9/24/2022,0,E_Or,0,0
SNOTEL:302_OR_SNTL,Aneroid Lake #2,2255.52002,45.21327972,-117.1925812,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:304_OR_SNTL,Arbuckle Mtn,1758.696045,45.1908493,-119.2539215,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:324_ID_SNTL,Bear Saddle,1883.66394,44.60533142,-116.9809723,Idaho,9/24/2022,0,E_Or,0,0
SNOTEL:331_OR_SNTL,Beaver Reservoir,1569.719971,45.14532089,-118.2190018,Oregon,9/24/2022,0,E_Or,0,0
